order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status,order_amount,month,order_day,is_repeat_order,user_order_no
O001274,U00121,2025-02-20,P002,机械键盘,数码配件,2,316.13,信息流广告,华北,已支付,632.26,2025-02,2025-02-20,False,1
O001275,U01030,2025-04-01,P011,精品挂耳咖啡,食品饮料,2,65.6,社群团购,西南,已支付,131.2,2025-04,2025-04-01,False,1
O001276,U00962,2025-04-28,P011,精品挂耳咖啡,食品饮料,2,76.31,自然搜索,东北,已支付,152.62,2025-04,2025-04-28,False,1
O001277,U00548,2025-06-17,P014,香薰加湿器,家居生活,1,160.08,信息流广告,东北,已支付,160.08,2025-06,2025-06-17,False,1
O001278,U00630,2025-05-30,P004,补水面膜套装,美妆个护,1,75.87,信息流广告,华东,已支付,75.87,2025-05,2025-05-30,True,2
O001279,U00493,2025-11-29,P013,人体工学椅,家居生活,1,680.47,信息流广告,华东,已支付,680.47,2025-11,2025-11-29,False,1
O001281,U00361,2025-06-17,P002,机械键盘,数码配件,1,255.89,会员短信,华北,已支付,255.89,2025-06,2025-06-17,False,1
O001282,U00075,2025-06-08,P001,无线蓝牙耳机,数码配件,1,174.41,社群团购,华南,已支付,174.41,2025-06,2025-06-08,False,1
O001283,U00217,2025-05-29,P007,轻薄羽绒服,服饰鞋包,2,426.29,自然搜索,华中,已支付,852.58,2025-05,2025-05-29,False,1
O001284,U00796,2025-09-29,P002,机械键盘,数码配件,1,296.82,自然搜索,华东,已支付,296.82,2025-09,2025-09-29,False,1
O001286,U01175,2025-06-25,P011,精品挂耳咖啡,食品饮料,2,55.64,会员短信,华北,已支付,111.28,2025-06,2025-06-25,True,2
O001287,U01219,2025-12-05,P007,轻薄羽绒服,服饰鞋包,1,294.75,信息流广告,西北,已支付,294.75,2025-12,2025-12-05,True,4
O001288,U00471,2025-09-11,P015,收纳箱套装,家居生活,2,103.63,会员短信,华北,已支付,207.26,2025-09,2025-09-11,False,1
O001289,U00044,2025-03-23,P015,收纳箱套装,家居生活,1,96.44,直播间,西南,已支付,96.44,2025-03,2025-03-23,True,2
O001290,U01012,2025-05-19,P004,补水面膜套装,美妆个护,1,84.7,直播间,东北,已支付,84.7,2025-05,2025-05-19,True,2
O001291,U01342,2025-08-28,P014,香薰加湿器,家居生活,1,181.92,社群团购,华北,已支付,181.92,2025-08,2025-08-28,False,1
O001292,U00044,2025-01-15,P003,智能手表,数码配件,1,484.74,信息流广告,华中,已支付,484.74,2025-01,2025-01-15,False,1
O001293,U00734,2025-07-24,P005,氨基酸洗面奶,美妆个护,1,48.86,信息流广告,华中,已支付,48.86,2025-07,2025-07-24,False,1
O001294,U01125,2025-12-13,P009,跑步运动鞋,服饰鞋包,1,280.22,自然搜索,西北,已支付,280.22,2025-12,2025-12-13,True,3
O001295,U00108,2025-07-15,P010,即食燕麦组合,食品饮料,1,57.62,社群团购,东北,已支付,57.62,2025-07,2025-07-15,True,2
O001296,U01340,2025-02-21,P008,通勤帆布包,服饰鞋包,1,131.8,会员短信,华中,已支付,131.8,2025-02,2025-02-21,False,1
O001297,U00350,2025-01-23,P008,通勤帆布包,服饰鞋包,1,154.66,直播间,华北,已支付,154.66,2025-01,2025-01-23,False,1
O001299,U00887,2025-01-25,P005,氨基酸洗面奶,美妆个护,1,69.65,直播间,华东,已支付,69.65,2025-01,2025-01-25,False,1
O001300,U01236,2025-03-27,P001,无线蓝牙耳机,数码配件,1,199.5,社群团购,东北,已支付,199.5,2025-03,2025-03-27,True,2
O001301,U00864,2025-03-16,P001,无线蓝牙耳机,数码配件,4,192.56,会员短信,华北,已支付,770.24,2025-03,2025-03-16,False,1
O001302,U01160,2025-10-12,P014,香薰加湿器,家居生活,1,194.79,信息流广告,西南,已支付,194.79,2025-10,2025-10-12,True,2
O001303,U00270,2025-10-09,P008,通勤帆布包,服饰鞋包,2,150.83,直播间,华北,已支付,301.66,2025-10,2025-10-09,True,2
O001304,U00655,2025-03-27,P004,补水面膜套装,美妆个护,1,89.43,直播间,华南,已支付,89.43,2025-03,2025-03-27,False,1
O001305,U00105,2025-10-25,P010,即食燕麦组合,食品饮料,1,49.81,会员短信,华北,已支付,49.81,2025-10,2025-10-25,True,4
O001306,U01278,2025-02-06,P013,人体工学椅,家居生活,2,901.46,社群团购,西北,已支付,1802.92,2025-02,2025-02-06,False,1
O001307,U00471,2025-09-18,P011,精品挂耳咖啡,食品饮料,2,89.71,信息流广告,华北,已支付,179.42,2025-09,2025-09-18,True,2
O001308,U00219,2025-11-24,P011,精品挂耳咖啡,食品饮料,3,77.51,信息流广告,华中,已支付,232.53,2025-11,2025-11-24,True,2
O001309,U00479,2025-05-08,P007,轻薄羽绒服,服饰鞋包,1,352.8,自然搜索,华北,已支付,352.8,2025-05,2025-05-08,False,1
O001310,U00245,2025-11-13,P010,即食燕麦组合,食品饮料,1,45.41,直播间,华东,已支付,45.41,2025-11,2025-11-13,False,1
O001311,U00133,2025-06-14,P010,即食燕麦组合,食品饮料,1,44.09,会员短信,华中,已支付,44.09,2025-06,2025-06-14,True,3
O001312,U00905,2025-03-28,P006,精华液礼盒,美妆个护,1,232.11,直播间,华中,已支付,232.11,2025-03,2025-03-28,False,1
O001313,U01180,2025-06-12,P001,无线蓝牙耳机,数码配件,1,148.37,会员短信,华北,已支付,148.37,2025-06,2025-06-12,True,3
O001314,U01393,2025-09-26,P009,跑步运动鞋,服饰鞋包,1,301.63,直播间,华南,已支付,301.63,2025-09,2025-09-26,True,5
O001315,U00440,2025-04-17,P015,收纳箱套装,家居生活,1,88.01,信息流广告,华中,已支付,88.01,2025-04,2025-04-17,True,3
O001316,U00649,2025-12-25,P012,坚果礼盒,食品饮料,2,119.68,直播间,西南,已支付,239.36,2025-12,2025-12-25,False,1
O001317,U00039,2025-06-28,P001,无线蓝牙耳机,数码配件,1,150.36,自然搜索,华南,已支付,150.36,2025-06,2025-06-28,True,3
O001318,U00614,2025-04-28,P006,精华液礼盒,美妆个护,1,228.9,会员短信,华北,已支付,228.9,2025-04,2025-04-28,False,1
O001319,U00894,2025-03-09,P012,坚果礼盒,食品饮料,1,117.38,会员短信,华东,已支付,117.38,2025-03,2025-03-09,False,1
O001320,U00525,2025-03-31,P009,跑步运动鞋,服饰鞋包,3,332.84,直播间,华南,已支付,998.52,2025-03,2025-03-31,True,2
O001321,U00464,2025-04-30,P003,智能手表,数码配件,3,362.93,自然搜索,华南,已支付,1088.79,2025-04,2025-04-30,False,1
O001322,U01219,2025-11-15,P015,收纳箱套装,家居生活,1,94.05,会员短信,华中,已支付,94.05,2025-11,2025-11-15,True,3
O001323,U00755,2025-04-29,P009,跑步运动鞋,服饰鞋包,2,345.21,会员短信,华中,已支付,690.42,2025-04,2025-04-29,False,1
O001324,U00769,2025-04-04,P002,机械键盘,数码配件,2,300.78,自然搜索,华北,已支付,601.56,2025-04,2025-04-04,False,1
O001325,U00789,2025-03-14,P010,即食燕麦组合,食品饮料,1,58.27,社群团购,华中,已支付,58.27,2025-03,2025-03-14,False,1
O001326,U01043,2025-12-27,P013,人体工学椅,家居生活,1,610.83,自然搜索,华东,已支付,610.83,2025-12,2025-12-27,True,4
O001327,U00434,2025-08-04,P005,氨基酸洗面奶,美妆个护,2,72.32,社群团购,华南,已支付,144.64,2025-08,2025-08-04,True,2
O001328,U00749,2025-03-26,P014,香薰加湿器,家居生活,1,174.43,直播间,华中,已支付,174.43,2025-03,2025-03-26,False,1
O001329,U00576,2025-02-23,P002,机械键盘,数码配件,2,251.09,直播间,华北,已支付,502.18,2025-02,2025-02-23,False,1
O001330,U01155,2025-02-27,P002,机械键盘,数码配件,2,289.24,自然搜索,华北,已支付,578.48,2025-02,2025-02-27,False,1
O001331,U00919,2025-09-21,P006,精华液礼盒,美妆个护,1,270.16,自然搜索,华南,已支付,270.16,2025-09,2025-09-21,True,3
O001332,U01208,2025-01-06,P004,补水面膜套装,美妆个护,2,75.84,直播间,华东,已支付,151.68,2025-01,2025-01-06,False,1
O001333,U00439,2025-10-10,P011,精品挂耳咖啡,食品饮料,1,81.09,社群团购,西北,已支付,81.09,2025-10,2025-10-10,True,2
O001335,U00283,2025-12-08,P011,精品挂耳咖啡,食品饮料,1,63.48,直播间,华东,已支付,63.48,2025-12,2025-12-08,True,5
O001336,U00088,2025-03-27,P006,精华液礼盒,美妆个护,1,267.69,直播间,华东,已支付,267.69,2025-03,2025-03-27,False,1
O001337,U00433,2025-08-24,P006,精华液礼盒,美妆个护,3,271.52,会员短信,华中,已支付,814.56,2025-08,2025-08-24,False,1
O001338,U00202,2025-03-30,P002,机械键盘,数码配件,1,223.06,自然搜索,华北,已支付,223.06,2025-03,2025-03-30,True,2
O001339,U00110,2025-09-24,P011,精品挂耳咖啡,食品饮料,2,81.24,信息流广告,西北,已支付,162.48,2025-09,2025-09-24,True,2
O001340,U01091,2025-04-14,P004,补水面膜套装,美妆个护,2,92.61,社群团购,华南,已支付,185.22,2025-04,2025-04-14,False,1
O001341,U00063,2025-03-15,P015,收纳箱套装,家居生活,1,96.69,信息流广告,华中,已支付,96.69,2025-03,2025-03-15,False,1
O001342,U00505,2025-09-14,P007,轻薄羽绒服,服饰鞋包,1,377.75,社群团购,华北,已支付,377.75,2025-09,2025-09-14,True,3
O001343,U00531,2025-08-08,P009,跑步运动鞋,服饰鞋包,1,267.1,自然搜索,华东,已支付,267.1,2025-08,2025-08-08,False,1
O001344,U00180,2025-12-01,P005,氨基酸洗面奶,美妆个护,1,61.49,自然搜索,华南,已支付,61.49,2025-12,2025-12-01,True,3
O001345,U01027,2025-09-14,P003,智能手表,数码配件,2,458.25,会员短信,华南,已支付,916.5,2025-09,2025-09-14,False,1
O001346,U01187,2025-09-27,P013,人体工学椅,家居生活,1,856.15,直播间,华北,已支付,856.15,2025-09,2025-09-27,True,2
O001348,U00340,2025-05-03,P011,精品挂耳咖啡,食品饮料,3,83.15,信息流广告,华中,已支付,249.45,2025-05,2025-05-03,True,2
O001349,U00029,2025-12-22,P006,精华液礼盒,美妆个护,2,238.94,自然搜索,西南,已支付,477.88,2025-12,2025-12-22,True,4
O001350,U01279,2025-05-08,P003,智能手表,数码配件,1,440.34,会员短信,华南,已支付,440.34,2025-05,2025-05-08,False,1
O001351,U00286,2025-03-30,P013,人体工学椅,家居生活,1,835.11,信息流广告,华北,已支付,835.11,2025-03,2025-03-30,True,2
O001352,U01348,2025-08-19,P014,香薰加湿器,家居生活,1,204.56,自然搜索,华北,已支付,204.56,2025-08,2025-08-19,False,1
O001353,U00361,2025-09-04,P003,智能手表,数码配件,1,518.04,直播间,华东,已支付,518.04,2025-09,2025-09-04,True,3
O001354,U00021,2025-04-18,P014,香薰加湿器,家居生活,1,151.93,直播间,华中,已支付,151.93,2025-04,2025-04-18,True,2
O001355,U00148,2025-11-22,P004,补水面膜套装,美妆个护,1,99.08,会员短信,华东,已支付,99.08,2025-11,2025-11-22,True,3
O001357,U00392,2025-11-20,P011,精品挂耳咖啡,食品饮料,1,71.48,信息流广告,未知地区,已支付,71.48,2025-11,2025-11-20,True,2
O001358,U01206,2025-10-20,P006,精华液礼盒,美妆个护,3,265.99,信息流广告,华东,已支付,797.97,2025-10,2025-10-20,True,3
O001359,U00292,2025-03-04,P003,智能手表,数码配件,1,530.33,自然搜索,华南,已支付,530.33,2025-03,2025-03-04,False,1
O001360,U01192,2025-11-28,P006,精华液礼盒,美妆个护,1,221.47,自然搜索,华北,已支付,221.47,2025-11,2025-11-28,True,2
O001361,U00281,2025-08-16,P011,精品挂耳咖啡,食品饮料,2,72.71,信息流广告,华北,已支付,145.42,2025-08,2025-08-16,True,3
O001362,U00378,2025-09-09,P004,补水面膜套装,美妆个护,1,77.11,会员短信,华中,已支付,77.11,2025-09,2025-09-09,False,1
O001363,U01358,2025-05-28,P009,跑步运动鞋,服饰鞋包,1,304.05,会员短信,华南,已支付,304.05,2025-05,2025-05-28,True,2
O001364,U01248,2025-06-06,P009,跑步运动鞋,服饰鞋包,2,265.2,直播间,华东,已支付,530.4,2025-06,2025-06-06,False,1
O001365,U01092,2025-11-10,P011,精品挂耳咖啡,食品饮料,1,61.77,社群团购,华东,已支付,61.77,2025-11,2025-11-10,True,2
O001366,U00186,2025-05-20,P001,无线蓝牙耳机,数码配件,2,197.68,信息流广告,西南,已支付,395.36,2025-05,2025-05-20,False,1
O001367,U01348,2025-11-21,P008,通勤帆布包,服饰鞋包,1,128.3,自然搜索,华中,已支付,128.3,2025-11,2025-11-21,True,3
O001368,U00206,2025-11-07,P012,坚果礼盒,食品饮料,1,121.91,自然搜索,未知地区,已支付,121.91,2025-11,2025-11-07,False,1
O001369,U00719,2025-09-14,P006,精华液礼盒,美妆个护,1,243.4,直播间,华北,已支付,243.4,2025-09,2025-09-14,True,4
O001370,U00627,2025-11-06,P010,即食燕麦组合,食品饮料,1,45.14,会员短信,东北,已支付,45.14,2025-11,2025-11-06,False,1
O001371,U00193,2025-04-26,P005,氨基酸洗面奶,美妆个护,2,70.73,信息流广告,华南,已支付,141.46,2025-04,2025-04-26,True,2
O001372,U00391,2025-10-30,P009,跑步运动鞋,服饰鞋包,1,282.3,会员短信,华南,已支付,282.3,2025-10,2025-10-30,False,1
O001373,U01346,2025-12-04,P006,精华液礼盒,美妆个护,1,227.59,信息流广告,华南,已支付,227.59,2025-12,2025-12-04,False,1
O001374,U00247,2025-11-21,P010,即食燕麦组合,食品饮料,1,49.17,直播间,华东,已支付,49.17,2025-11,2025-11-21,True,4
O001375,U01164,2025-07-06,P008,通勤帆布包,服饰鞋包,1,152.09,信息流广告,华东,已支付,152.09,2025-07,2025-07-06,False,1
O001376,U00815,2025-03-25,P004,补水面膜套装,美妆个护,1,84.46,自然搜索,华中,已支付,84.46,2025-03,2025-03-25,True,2
O001377,U01089,2025-06-10,P008,通勤帆布包,服饰鞋包,3,131.42,自然搜索,华北,已支付,394.26,2025-06,2025-06-10,True,2
O001378,U01339,2025-01-22,P006,精华液礼盒,美妆个护,2,222.72,自然搜索,华北,已支付,445.44,2025-01,2025-01-22,False,1
O001379,U00192,2025-12-17,P010,即食燕麦组合,食品饮料,2,40.7,直播间,华中,已支付,81.4,2025-12,2025-12-17,True,3
O001380,U00491,2025-03-09,P008,通勤帆布包,服饰鞋包,1,168.62,社群团购,华东,已支付,168.62,2025-03,2025-03-09,False,1
O001381,U00386,2025-11-07,P012,坚果礼盒,食品饮料,1,128.3,社群团购,华中,已支付,128.3,2025-11,2025-11-07,True,3
O001382,U00479,2025-09-04,P001,无线蓝牙耳机,数码配件,1,232.07,未知渠道,华东,已支付,232.07,2025-09,2025-09-04,True,2
O001383,U01243,2025-03-14,P007,轻薄羽绒服,服饰鞋包,1,363.48,会员短信,西北,已支付,363.48,2025-03,2025-03-14,True,2
O001384,U01106,2025-10-07,P009,跑步运动鞋,服饰鞋包,3,371.71,自然搜索,华东,已支付,1115.13,2025-10,2025-10-07,True,5
O001385,U00951,2025-01-23,P012,坚果礼盒,食品饮料,1,124.52,信息流广告,西南,已支付,124.52,2025-01,2025-01-23,False,1
O001386,U00203,2025-01-27,P015,收纳箱套装,家居生活,1,111.42,信息流广告,华东,已支付,111.42,2025-01,2025-01-27,False,1
O001387,U01269,2025-12-12,P014,香薰加湿器,家居生活,1,149.34,直播间,东北,已支付,149.34,2025-12,2025-12-12,True,7
O001388,U00816,2025-10-27,P005,氨基酸洗面奶,美妆个护,4,63.73,直播间,华南,已支付,254.92,2025-10,2025-10-27,True,5
O001389,U00349,2025-10-13,P008,通勤帆布包,服饰鞋包,1,158.13,直播间,华东,已支付,158.13,2025-10,2025-10-13,True,2
O001390,U01007,2025-08-27,P006,精华液礼盒,美妆个护,2,270.6,自然搜索,华东,已支付,541.2,2025-08,2025-08-27,False,1
O001391,U00511,2025-03-19,P014,香薰加湿器,家居生活,2,178.52,信息流广告,华东,已支付,357.04,2025-03,2025-03-19,False,1
O001392,U00503,2025-12-24,P011,精品挂耳咖啡,食品饮料,2,60.83,自然搜索,西南,已支付,121.66,2025-12,2025-12-24,True,3
O001393,U00440,2025-11-12,P009,跑步运动鞋,服饰鞋包,1,340.93,信息流广告,华中,已支付,340.93,2025-11,2025-11-12,True,7
O001394,U01219,2025-02-26,P006,精华液礼盒,美妆个护,1,267.4,信息流广告,华南,已支付,267.4,2025-02,2025-02-26,True,2
O001395,U00294,2025-06-17,P001,无线蓝牙耳机,数码配件,1,147.65,社群团购,华北,已支付,147.65,2025-06,2025-06-17,False,1
O001396,U01394,2025-06-13,P010,即食燕麦组合,食品饮料,1,52.29,会员短信,华北,已支付,52.29,2025-06,2025-06-13,True,2
O001398,U00862,2025-02-08,P012,坚果礼盒,食品饮料,1,113.5,信息流广告,华北,已支付,113.5,2025-02,2025-02-08,True,2
O001399,U00349,2025-06-08,P014,香薰加湿器,家居生活,2,148.76,自然搜索,华南,已支付,297.52,2025-06,2025-06-08,False,1
O001400,U00211,2025-10-03,P013,人体工学椅,家居生活,1,823.29,信息流广告,西南,已支付,823.29,2025-10,2025-10-03,True,5
O001401,U01265,2025-02-14,P007,轻薄羽绒服,服饰鞋包,3,419.93,会员短信,东北,已支付,1259.79,2025-02,2025-02-14,False,1
O001402,U00816,2025-05-02,P001,无线蓝牙耳机,数码配件,1,161.06,社群团购,华东,已支付,161.06,2025-05,2025-05-02,False,1
O001403,U00133,2025-05-11,P007,轻薄羽绒服,服饰鞋包,3,330.04,会员短信,华东,已支付,990.12,2025-05,2025-05-11,False,1
O001404,U00459,2025-02-23,P010,即食燕麦组合,食品饮料,1,56.66,直播间,华中,已支付,56.66,2025-02,2025-02-23,False,1
O001405,U00172,2025-07-21,P011,精品挂耳咖啡,食品饮料,2,73.51,自然搜索,西南,已支付,147.02,2025-07,2025-07-21,True,2
O001406,U00115,2025-06-28,P002,机械键盘,数码配件,1,281.51,自然搜索,华东,已支付,281.51,2025-06,2025-06-28,True,3
O001407,U01014,2025-07-07,P004,补水面膜套装,美妆个护,2,91.85,自然搜索,华南,已支付,183.7,2025-07,2025-07-07,False,1
O001408,U01226,2025-12-15,P011,精品挂耳咖啡,食品饮料,1,61.92,信息流广告,西南,已支付,61.92,2025-12,2025-12-15,True,5
O001410,U00700,2025-12-14,P004,补水面膜套装,美妆个护,1,76.4,社群团购,华东,已支付,76.4,2025-12,2025-12-14,True,3
O001411,U00832,2025-01-22,P011,精品挂耳咖啡,食品饮料,1,81.03,直播间,华南,已支付,81.03,2025-01,2025-01-22,False,1
O001412,U00660,2025-10-30,P003,智能手表,数码配件,1,541.25,社群团购,东北,已支付,541.25,2025-10,2025-10-30,True,2
O001413,U00687,2025-08-11,P013,人体工学椅,家居生活,1,807.26,直播间,华南,已支付,807.26,2025-08,2025-08-11,True,5
O001414,U00944,2025-12-04,P005,氨基酸洗面奶,美妆个护,1,53.11,信息流广告,西北,已支付,53.11,2025-12,2025-12-04,False,1
O001415,U01082,2025-08-03,P009,跑步运动鞋,服饰鞋包,2,318.24,信息流广告,华东,已支付,636.48,2025-08,2025-08-03,True,3
O001416,U00779,2025-09-23,P006,精华液礼盒,美妆个护,2,285.16,信息流广告,华南,已支付,570.32,2025-09,2025-09-23,False,1
O001417,U00084,2025-12-11,P014,香薰加湿器,家居生活,1,160.24,直播间,华东,已支付,160.24,2025-12,2025-12-11,True,5
O001418,U00843,2025-11-30,P007,轻薄羽绒服,服饰鞋包,1,354.17,会员短信,华东,已支付,354.17,2025-11,2025-11-30,True,3
O001419,U00920,2025-02-03,P012,坚果礼盒,食品饮料,2,115.96,直播间,华北,已支付,231.92,2025-02,2025-02-03,False,1
O001420,U00641,2025-09-09,P010,即食燕麦组合,食品饮料,3,47.05,会员短信,华北,已支付,141.15,2025-09,2025-09-09,True,2
O001421,U00218,2025-08-17,P005,氨基酸洗面奶,美妆个护,2,52.71,直播间,华北,已支付,105.42,2025-08,2025-08-17,False,1
O001422,U00548,2025-10-16,P004,补水面膜套装,美妆个护,1,74.25,会员短信,华北,已支付,74.25,2025-10,2025-10-16,True,5
O001423,U00751,2025-11-07,P006,精华液礼盒,美妆个护,2,206.45,直播间,华东,已支付,412.9,2025-11,2025-11-07,True,3
O001424,U00057,2025-05-23,P008,通勤帆布包,服饰鞋包,3,127.66,自然搜索,华南,已支付,382.98,2025-05,2025-05-23,True,2
O001425,U00873,2025-07-06,P009,跑步运动鞋,服饰鞋包,1,364.94,会员短信,西南,已支付,364.94,2025-07,2025-07-06,True,2
